,zpid,latitude,longitude,usecode,bathrooms,bedrooms,zipcode,price,lotSizeSqFt,Nearest Station Index,Nearest Station Lat,Nearest Station Lon,Borough,distance_miles
17037,30723866,40.630194,-73.962593,SingleFamily,1.0,2,11230,1543778,4500,47,40.62927,-73.961639,Bk,0.08113242554546266
17038,30723865,40.63021,-73.962449,SingleFamily,1.0,2,11230,1677349,4500,47,40.62927,-73.961639,Bk,0.0776275657753434
17039,30723864,40.630226,-73.962308,SingleFamily,0.0,0,11230,1684402,4500,47,40.62927,-73.961639,Bk,0.07481429284764997
17040,30723863,40.630242,-73.962164,Duplex,0.0,0,11230,1368878,4500,47,40.62927,-73.961639,Bk,0.07260490972069067
17041,30723861,40.630341,-73.961268,Duplex,0.0,0,11230,1742063,6188,47,40.62927,-73.961639,Bk,0.07653746039665166
17042,30723860,40.630361,-73.961083,SingleFamily,6.0,7,11230,1982880,5625,47,40.62927,-73.961639,Bk,0.08084790276435659
17043,30723840,40.630058,-73.963062,SingleFamily,0.0,0,11230,1027307,2500,47,40.62927,-73.961639,Bk,0.09239889027438508
17044,30715805,40.62885,-73.970196,SingleFamily,0.0,0,11230,1376414,2350,246,40.629754999999996,-73.97697099999999,Bk,0.3608385812962016
17045,30715492,40.629418,-73.969459,SingleFamily,1.5,3,11230,992513,3000,246,40.629754999999996,-73.97697099999999,Bk,0.39472073105813743
17046,119572037,40.630276,-73.958192,Condominium,0.0,0,11230,597391,0,47,40.62927,-73.961639,Bk,0.1937158081459134
17047,30715466,40.629295,-73.970267,SingleFamily,0.0,0,11230,2637343,5280,246,40.629754999999996,-73.97697099999999,Bk,0.3530848654486817
17048,112505293,40.62833,-73.921244,MultiFamily2To4,5.0,6,11234,628444,2500,137,40.646654,-73.90185,Bk,1.6243646782702474
17051,244998443,40.613128,-73.944635,Cooperative,0.0,0,11229,302809,17600,50,40.608670000000004,-73.957734,Bk,0.7531896629448844
17052,2104234641,40.620528,-73.941552,MultiFamily2To4,1.0,0,11234,233178,0,360,40.632836,-73.947642,Bk,0.9086737667411176
17053,30767294,40.63605,-73.926344,Duplex,0.0,0,11234,702072,2750,360,40.632836,-73.947642,Bk,1.1389518655547388
17054,30767293,40.635984,-73.926446,Townhouse,0.0,0,11234,566038,1166,360,40.632836,-73.947642,Bk,1.1328207690759613
17055,30761881,40.624601,-73.933987,MultiFamily2To4,6.0,8,11234,789935,5706,360,40.632836,-73.947642,Bk,0.914867316813588
17056,30761745,40.623166,-73.935353,Duplex,0.0,0,11234,650464,1760,360,40.632836,-73.947642,Bk,0.928555855564665
17057,30761657,40.622317,-73.937863,Triplex,0.0,0,11234,755055,1700,360,40.632836,-73.947642,Bk,0.8897685553071365
17058,30761634,40.624816,-73.934956,SingleFamily,1.0,2,11234,564848,1760,360,40.632836,-73.947642,Bk,0.8660581112916889
17059,30761583,40.624548,-73.935342,SingleFamily,2.0,3,11234,653445,1692,360,40.632836,-73.947642,Bk,0.8627856871809734
17060,30760733,40.62702,-73.931919,Duplex,0.0,0,11234,529863,1936,360,40.632836,-73.947642,Bk,0.9174728870546944
17061,30760691,40.626765,-73.932929,SingleFamily,0.0,0,11234,510325,2018,360,40.632836,-73.947642,Bk,0.8784419146922954
17062,30760684,40.627142,-73.932884,Duplex,0.0,0,11234,506894,1600,360,40.632836,-73.947642,Bk,0.8683998376641521
17063,30760680,40.627358,-73.932906,SingleFamily,0.0,0,11234,470075,1600,360,40.632836,-73.947642,Bk,0.8606995574906301
17064,30759917,40.629338,-73.932174,SingleFamily,1.5,3,11234,558614,1955,360,40.632836,-73.947642,Bk,0.8465919096551814
17065,30759897,40.629721,-73.932196,SingleFamily,2.0,3,11234,552626,1775,360,40.632836,-73.947642,Bk,0.8382983622201249
17066,30759874,40.628802,-73.933062,MultiFamily2To4,5.0,8,11234,642440,6000,360,40.632836,-73.947642,Bk,0.8140001591458998
17067,30759866,40.62959,-73.933147,Duplex,0.0,0,11234,761577,3317,360,40.632836,-73.947642,Bk,0.7927084532111561
17068,30759825,40.627989,-73.932962,Duplex,2.0,5,11234,645544,2068,360,40.632836,-73.947642,Bk,0.8397285737233556
17069,30758990,40.632146,-73.930952,SingleFamily,0.0,0,11234,474451,1720,360,40.632836,-73.947642,Bk,0.8767138125628352
17070,30758986,40.631315,-73.93079,Duplex,0.0,0,11234,696525,3592,360,40.632836,-73.947642,Bk,0.890147665764546
17071,30758126,40.634349,-73.927761,Duplex,0.0,0,11234,514027,1344,360,40.632836,-73.947642,Bk,1.0480015589159941
17072,30758125,40.634386,-73.927731,SingleFamily,0.0,0,11234,476391,1344,360,40.632836,-73.947642,Bk,1.049824818807719
17073,30758123,40.634527,-73.927687,Duplex,0.0,0,11234,620883,2040,360,40.632836,-73.947642,Bk,1.0531564189316842
17074,30756200,40.616621,-73.943651,Duplex,0.0,0,11234,782713,1750,49,40.617618,-73.959399,Bk,0.8290651925689517
17075,30755046,40.617613,-73.943625,Duplex,0.0,0,11234,800380,2170,360,40.632836,-73.947642,Bk,1.0730314952747713
17076,30754626,40.621429,-73.938446,Duplex,0.0,0,11234,830116,2000,360,40.632836,-73.947642,Bk,0.9242615700872464
17079,2086003058,40.5998,-73.94759,SingleFamily,1.0,2,11229,778130,0,51,40.5993,-73.955929,Bk,0.438971269215394
17132,245035177,40.581057,-73.966802,MultiFamily2To4,1.0,1,11235,296642,14450,55,40.576312,-73.968501,Bk,0.33986162686981447
17156,30686160,40.638207,-74.002739,Quadruplex,0.0,0,11220,1736322,2500,71,40.631386,-74.005351,Bk,0.49093588426839124
17157,30686159,40.638152,-74.002796,Quadruplex,0.0,0,11220,1702330,2500,71,40.631386,-74.005351,Bk,0.48645467562040007
17158,30686158,40.638098,-74.002852,Duplex,0.0,0,11220,1663207,2500,71,40.631386,-74.005351,Bk,0.48206109727821983
17160,30686136,40.638402,-74.003355,Quadruplex,0.0,0,11220,1475317,2500,71,40.631386,-74.005351,Bk,0.49608301307256414
17161,30686135,40.638455,-74.0033,Triplex,0.0,0,11220,1499954,2483,71,40.631386,-74.005351,Bk,0.5002765598651558
17162,30685874,40.638705,-74.002165,Triplex,0.0,0,11220,1630412,3000,60,40.63626,-73.994791,Bk,0.4220554171034175
17163,30685872,40.638613,-74.002359,MultiFamily2To4,3.0,6,11220,1347604,1633,71,40.631386,-74.005351,Bk,0.5235656903214596
17164,30685537,40.639851,-74.00185,Quadruplex,0.0,0,11220,1576978,2057,59,40.640914,-73.994304,Bk,0.4025141733246298
17165,30685287,40.640136,-74.001508,Triplex,0.0,0,11220,1385608,1607,59,40.640914,-73.994304,Bk,0.3816225069691426
17167,30684176,40.64256,-73.998209,Duplex,0.0,0,11220,1320298,2017,59,40.640914,-73.994304,Bk,0.23427120217766886
17169,30575496,40.64292,-73.998653,Quadruplex,0.0,0,11220,1848011,3015,59,40.640914,-73.994304,Bk,0.2669130509178513
17170,30688771,40.632774,-74.008476,Triplex,0.0,0,11220,1289238,1200,71,40.631386,-74.005351,Bk,0.18992108028206545
17171,30685288,40.640094,-74.001552,Duplex,0.0,0,11220,1311408,1607,59,40.640914,-73.994304,Bk,0.38432465910718605
17172,30685290,40.640007,-74.001643,Duplex,0.0,0,11220,1434823,1620,59,40.640914,-73.994304,Bk,0.38996720446283484
17173,30685539,40.639744,-74.001962,Triplex,0.0,0,11220,1588948,2659,59,40.640914,-73.994304,Bk,0.4096864241256581
17174,30685540,40.639687,-74.002021,Triplex,0.0,0,11220,1587097,2659,59,40.640914,-73.994304,Bk,0.4135103724665159
17175,30685541,40.639629,-74.002081,Quadruplex,0.0,0,11220,1653420,2659,59,40.640914,-73.994304,Bk,0.41742536682848036
17176,30685542,40.639572,-74.00214,MultiFamily2To4,4.0,8,11220,1250422,2659,59,40.640914,-73.994304,Bk,0.4212992467060271
17177,30685543,40.639515,-74.002199,Quadruplex,0.0,0,11220,1654954,2659,59,40.640914,-73.994304,Bk,0.4251968571631988
17178,30685544,40.639465,-74.002251,Quadruplex,0.0,0,11220,1562018,2057,59,40.640914,-73.994304,Bk,0.4286473656114553
17179,30685850,40.639047,-74.002641,Triplex,0.0,0,11220,1527934,2408,71,40.631386,-74.005351,Bk,0.5482360558422271
17180,30685851,40.638982,-74.002709,Triplex,3.0,6,11220,1186794,2400,71,40.631386,-74.005351,Bk,0.5429773187242437
17190,30730029,40.596187,-73.986988,Duplex,0.0,0,11214,1014334,1933,68,40.597704,-73.986829,Bk,0.10517895540035373
17191,30712352,40.604161,-74.000282,SingleFamily,0.0,0,11214,910439,2417,66,40.604556,-73.998168,Bk,0.11423923428399921
17192,30712104,40.606821,-74.004676,MultiFamily2To4,0.0,3,11214,776217,4833,65,40.607954,-74.001736,Bk,0.17300245890975618
17193,30712156,40.60592,-74.003122,Duplex,0.0,0,11214,1096151,1758,65,40.607954,-74.001736,Bk,0.15827735852878136
17194,30712418,40.60329,-73.998772,Duplex,0.0,0,11214,1414100,2900,66,40.604556,-73.998168,Bk,0.09306289894966052
17195,142996141,40.591618,-73.98574,Triplex,0.0,0,11214,982718,1933,69,40.588840999999995,-73.983765,Bk,0.21813494304823977
17196,142996140,40.591618,-73.98574,Triplex,0.0,0,11214,982718,1933,69,40.588840999999995,-73.983765,Bk,0.21813494304823977
17197,30730670,40.594383,-73.986437,SingleFamily,1.0,1,11214,806542,1933,68,40.597704,-73.986829,Bk,0.23045096178583593
17198,30729864,40.597516,-73.989188,MultiFamily2To4,1.0,2,11214,401955,1933,68,40.597704,-73.986829,Bk,0.12447776894551082
17199,30729974,40.596636,-73.987691,Quadruplex,0.0,0,11214,1461265,2030,68,40.597704,-73.986829,Bk,0.0865738016169903
17200,142996142,40.591618,-73.98574,Triplex,0.0,0,11214,982718,1933,69,40.588840999999995,-73.983765,Bk,0.21813494304823977
17201,94719040,40.600086,-73.993544,Condominium,2.0,3,11214,769779,0,67,40.601875,-73.993728,Bk,0.12402315541314998
17203,94717071,40.600086,-73.993544,Condominium,2.0,3,11214,691687,0,67,40.601875,-73.993728,Bk,0.12402315541314998
17204,94718780,40.600086,-73.993544,Condominium,2.0,3,11214,618509,13534,67,40.601875,-73.993728,Bk,0.12402315541314998
17205,142995166,40.593519,-73.994836,Condominium,0.0,0,11214,771131,0,67,40.601875,-73.993728,Bk,0.5804446636355697
17206,142995167,40.593519,-73.994836,Condominium,0.0,0,11214,771131,0,67,40.601875,-73.993728,Bk,0.5804446636355697
17207,30729823,40.597903,-73.989805,Condominium,0.0,0,11214,699541,0,68,40.597704,-73.986829,Bk,0.15678123113209685
17208,30729822,40.597903,-73.989805,Condominium,0.0,0,11214,699541,0,68,40.597704,-73.986829,Bk,0.15678123113209685
17210,2123121898,40.6002,-73.993499,Condominium,2.0,3,11214,651173,0,67,40.601875,-73.993728,Bk,0.11638964620896806
17211,94718390,40.600086,-73.993544,Condominium,0.0,0,11214,662877,0,67,40.601875,-73.993728,Bk,0.12402315541314998
17212,2095476908,40.591618,-73.98574,Unknown,0.0,0,11214,542939,0,69,40.588840999999995,-73.983765,Bk,0.21813494304823977
17213,2095485858,40.591618,-73.98574,Unknown,0.0,0,11214,542939,0,69,40.588840999999995,-73.983765,Bk,0.21813494304823977
17214,2096225033,40.601361,-73.996474,Unknown,0.0,0,11214,512634,0,67,40.601875,-73.993728,Bk,0.1484129146962531
17215,30712434,40.602918,-73.998445,SingleFamily,0.0,0,11214,1304652,2904,66,40.604556,-73.998168,Bk,0.11413965498300205
17216,30712373,40.603831,-73.999883,Quadruplex,0.0,0,11214,1784325,2998,66,40.604556,-73.998168,Bk,0.10300238794985678
17217,30712528,40.601587,-73.996239,MultiFamily2To4,1.0,1,11214,607477,2900,67,40.601875,-73.993728,Bk,0.13326140152165317
17218,30712634,40.599941,-73.993111,Triplex,0.0,0,11214,1625559,2900,67,40.601875,-73.993728,Bk,0.1375338783953217
17219,30729759,40.59849,-73.991035,SingleFamily,2.0,3,11214,798932,1788,68,40.597704,-73.986829,Bk,0.22731150624381702
17220,30729840,40.597609,-73.989539,MultiFamily2To4,0.0,0,11214,898604,2061,68,40.597704,-73.986829,Bk,0.14236922656621076
17221,2102105518,40.606144,-74.008297,MultiFamily2To4,6.0,9,11214,891281,2781,65,40.607954,-74.001736,Bk,0.3662898743143612
17222,30712549,40.601186,-73.995495,Duplex,0.0,0,11214,2346703,5800,67,40.601875,-73.993728,Bk,0.10423805963690327
17223,2096516289,40.601587,-73.996239,Condominium,2.0,3,11214,621534,0,67,40.601875,-73.993728,Bk,0.13326140152165317
17224,2086495821,40.598819,-73.991866,MultiFamily2To4,1.0,1,11214,295252,0,67,40.601875,-73.993728,Bk,0.23272200954305775
17225,30712543,40.601412,-73.995974,Cooperative,0.0,0,11214,302246,9667,67,40.601875,-73.993728,Bk,0.12212745847713788
17227,30730034,40.595944,-73.98724,Quadruplex,0.0,0,11214,1481435,2417,68,40.597704,-73.986829,Bk,0.12353985492064697
17228,30712159,40.605722,-74.003316,Duplex,0.0,0,11214,1063334,1625,65,40.607954,-74.001736,Bk,0.1751309884053264
17229,30712307,40.604415,-74.001187,Triplex,0.0,0,11214,1553323,2803,66,40.604556,-73.998168,Bk,0.15871698548502264
17230,30712457,40.602752,-73.998172,SingleFamily,1.0,3,11214,1336878,2900,66,40.604556,-73.998168,Bk,0.12468362351134481
17231,30729817,40.597744,-73.990114,MultiFamily2To4,4.0,8,11214,1099047,2918,68,40.597704,-73.986829,Bk,0.172415081561563
17232,30729709,40.599054,-73.992335,Triplex,0.0,0,11214,1317394,2707,67,40.601875,-73.993728,Bk,0.2082264007023147
17233,30729745,40.598619,-73.991622,MultiFamily2To4,2.0,5,11214,837208,2900,67,40.601875,-73.993728,Bk,0.2507112350083986
17234,30729869,40.597301,-73.989412,Duplex,0.0,0,11214,1158719,1933,68,40.597704,-73.986829,Bk,0.13838528868351874
17235,30729979,40.596389,-73.987947,Duplex,0.0,0,11214,1241250,2030,68,40.597704,-73.986829,Bk,0.10817900662839011
17236,2096440375,40.599823,-73.993817,Unknown,0.0,0,11214,510719,0,67,40.601875,-73.993728,Bk,0.1419008444623612
17237,30712355,40.603981,-74.00047,SingleFamily,0.0,0,11214,1029504,1933,66,40.604556,-73.998168,Bk,0.12716385659623292
17238,79727701,40.600394,-73.994527,Triplex,0.0,0,11214,1268715,2030,67,40.601875,-73.993728,Bk,0.11061383686230822
17239,94718352,40.599823,-73.993817,Condominium,0.0,0,11214,663006,0,67,40.601875,-73.993728,Bk,0.1419008444623612
17240,94719148,40.599823,-73.993817,Condominium,0.0,0,11214,770525,0,67,40.601875,-73.993728,Bk,0.1419008444623612
17241,2085955752,40.602752,-73.998172,Unknown,0.0,0,11214,499832,0,66,40.604556,-73.998168,Bk,0.12468362351134481
17242,94716596,40.599823,-73.993817,Condominium,0.0,0,11214,685090,0,67,40.601875,-73.993728,Bk,0.1419008444623612
17243,30730047,40.595532,-73.986944,MultiFamily2To4,3.0,4,11214,908841,1933,68,40.597704,-73.986829,Bk,0.15023903060424357
17244,30729834,40.597281,-73.98988,Quadruplex,0.0,0,11214,1772449,2997,68,40.597704,-73.986829,Bk,0.1627606591567535
17245,30712369,40.603532,-74.00019,Triplex,0.0,0,11214,1671041,4553,66,40.604556,-73.998168,Bk,0.12754053291986067
17246,30711937,40.608052,-74.007668,MultiFamily2To4,2.0,5,11214,879339,3142,65,40.607954,-74.001736,Bk,0.3113301642096775
17247,2122462912,40.601361,-73.996474,MultiFamily2To4,2.5,3,11214,470025,0,67,40.601875,-73.993728,Bk,0.1484129146962531
17249,30729878,40.596862,-73.989146,Duplex,0.0,0,11214,949035,1933,68,40.597704,-73.986829,Bk,0.13480279084269073
17251,245007504,40.603985,-74.000917,Quadruplex,0.0,0,11214,1806582,2610,66,40.604556,-73.998168,Bk,0.14955120466400684
17252,245024326,40.601361,-73.996474,Triplex,0.0,0,11214,1668133,2900,67,40.601875,-73.993728,Bk,0.1484129146962531
17253,245044848,40.603985,-74.000917,Quadruplex,0.0,0,11214,1806582,2610,66,40.604556,-73.998168,Bk,0.14955120466400684
17254,245056785,40.601361,-73.996474,Triplex,0.0,0,11214,1668133,2900,67,40.601875,-73.993728,Bk,0.1484129146962531
17255,245069617,40.603985,-74.000917,Quadruplex,0.0,0,11214,1806582,2610,66,40.604556,-73.998168,Bk,0.14955120466400684
17257,2096333586,40.60136,-73.996475,MultiFamily2To4,2.0,3,11214,463963,0,67,40.601875,-73.993728,Bk,0.1484804198385583
17258,2096346262,40.601361,-73.996474,MultiFamily2To4,2.0,3,11214,463963,0,67,40.601875,-73.993728,Bk,0.1484129146962531
17261,2086443184,40.60454,-73.98748,MultiFamily2To4,1.0,3,11214,384434,0,67,40.601875,-73.993728,Bk,0.3760573994120893
17262,2085868667,40.60989,-73.99633,SingleFamily,1.0,3,11214,827724,0,64,40.613501,-74.00061,Bk,0.33573139325415424
17271,2100363287,40.611073,-73.998323,SingleFamily,1.0,3,11214,755350,0,64,40.613501,-74.00061,Bk,0.20629807914591958
17275,39278943,40.448707,-74.132271,SingleFamily,1.0,2,7734,218355,3023,489,40.544601,-74.16457,SI,6.841661623760758
17276,39278541,40.449979,-74.137143,SingleFamily,1.0,3,7734,210923,5000,492,40.525507,-74.200064,SI,6.179709959973209
17277,39319339,40.433153,-74.117134,SingleFamily,1.0,2,7748,117616,1075,489,40.544601,-74.16457,SI,8.09624725879981
17278,39279811,40.445309,-74.119684,SingleFamily,2.0,3,7734,216928,5001,489,40.544601,-74.16457,SI,7.256758413341511
17279,39279251,40.446203,-74.127681,SingleFamily,1.0,2,7734,103439,1306,489,40.544601,-74.16457,SI,7.071754280173603
17280,39277720,40.452648,-74.131102,SingleFamily,2.0,3,7734,104942,2500,489,40.544601,-74.16457,SI,6.594253268430721
17281,39249964,40.440644,-74.140077,SingleFamily,2.0,4,7734,243277,5502,492,40.525507,-74.200064,SI,6.659277928614502
17282,39318253,40.435699,-74.111964,SingleFamily,1.0,4,7748,252327,5000,489,40.544601,-74.16457,SI,8.0186102945866
17283,39318779,40.434304,-74.115444,SingleFamily,1.0,2,7748,190125,5000,489,40.544601,-74.16457,SI,8.048652091782001
17284,39318870,40.432419,-74.130632,SingleFamily,2.0,3,7748,248585,34980,492,40.525507,-74.200064,SI,7.3971103331299926
